#    cosmoconstant           spin          outerhorizon
0.007250202284497    1.001355001651000     1.054508349561040
0.008289142729533    1.001282572350920     1.064133218107760
0.006271408340023    1.001139521820820     1.050814499339010
0.005174112989317    1.001242092831300     1.036984935240910
0.007300224664301    1.000421786297020     1.071878894584680
0.015009203514269    0.994037191140284     1.167044959174960
0.016249053769405    1.000892985854430     1.115560311238110
0.002367184031406    0.986010250467451     1.174187678128520
0.006618880164169    0.986483170720903     1.184975366471230
0.007207294642194    0.991806676560645     1.154039244510910
0.007058857703187    0.990441100553808     1.162620228794770
0.008324224576890    0.988297018227988     1.180066362230020
0.007383859156347    0.989187475603229     1.171615054219710
0.006480117199585    0.987982772210670     1.175883731912950
0.008908820917836    0.989856143856279     1.172628679721030
0.007936768478481    0.989999757668390     1.168438767696760
0.008279410652639    0.993313024912624     1.147292590765010
0.005125212441515    0.987101177664248     1.176666182724800
0.007541080246601    0.987324725707488     1.183155365529130
0.008236181947010    0.985636949196389     1.194731349290150
0.007581514118854    0.986354352972392     1.188748643141850
0.008055438874289    0.992337729047432     1.153414067610290
0.006034717981235    0.987185337146523     1.179105387277760
0.005426110156795    0.988120694154435     1.171608834912070
0.004174595628751    0.987561845709908     1.170872799413300
0.004604018603690    0.983727464214719     1.193680651896880
0.005275682713418    0.985350816528102     1.187032236499410
0.005653918980938    0.986264979888909     1.183140742146220
0.174535401865058    1.093674681307300     1.779474070058080
0.174201855442842    1.094591864862740     1.619668338960000
0.173411197360962    1.093233310470580     1.616021884000210
0.172224698642734    1.092902845732250     1.521218783794530
0.172007180103953    1.090832599479700     1.611552847179830
0.172940094052600    1.089356129008390     1.822048201713640
0.171795360286383    1.091901405504560     1.544677375826530
0.170454816797099    1.091310278551590     1.448067431332410
0.173050283580613    1.091956146936880     1.648220527635960
0.172845444166591    1.090168335394080     1.718773297860930
0.171022331388583    1.088728722388410     1.624730565154620
0.172104168463258    1.089232886984240     1.686132454991680
0.172135311083352    1.087753275077520     1.761487797052930
0.170919547542152    1.090059284641510     1.567601774276430
0.169749140047042    1.089299621426870     1.524408166370010
0.169318384567968    1.086633817149930     1.595344123436470
0.170856550464839    1.086867171361790     1.677746692962430
0.169890230068523    1.087909119245330     1.585303415695410
0.171735492091401    1.086964505700530     1.751013250560990
0.171172339978361    1.087777205987870     1.668459688356260
0.168866816180610    1.088507685633170     1.504294497788090
0.168361709758509    1.085174541972460     1.590822728258650
0.169709830949809    1.084699815315010     1.672365181653960
0.170670154305249    1.084064280471250     1.763852101967730
0.168124846820582    1.087404081812070     1.507870878973030
0.167438099311182    1.086265293954960     1.514720538161340
0.170211062815107    1.085935809695560     1.665640593256290
0.170740002523467    1.085001679896430     1.733952241113410
0.168731016469089    1.083793814374690     1.644803108424880
0.169988047368310    1.083417498759630     1.728553528756580
0.168817125988456    1.081793823661630     1.700478590307730
0.169120964437964    1.082808754491270     1.690897755802780
0.168432805611130    1.086171159867780     1.565481515184860
0.166193315133634    1.083854802465580     1.533971298106090
0.169832857782795    1.081423956187780     1.784087798748120
0.167471112488907    1.084196578163290     1.577558106274090
0.167624141035185    1.082703911194390     1.621076268887110
0.166513859165513    1.085215923344820     1.506723257760810
0.167472568046214    1.079144746020680     1.694826865845970
0.166639300498910    1.087254714779400     1.388709005909610
0.165034130157686    1.084989371009040     1.440607033146240
0.166802607890522    1.080390053667060     1.639133315819140
0.166471786462845    1.086184679790990     1.467243125903900
0.164866337540869    1.083658485816310     1.485390470776230
0.164682090555724    1.082347270445410     1.516160808775830
0.165790014924637    1.081997932250580     1.565292575416310
0.160765854142721    1.081548202876830     1.345249129272080
0.165641405105739    1.083002441549570     1.535076072913290
0.167584632368312    1.081415167627540     1.649283480167310
0.166809859250909    1.082083897026540     1.602078663494510
0.167206347488175    1.077700424177500     1.713663060817360
0.169024006412612    1.080782322204680     1.740099848463780
0.167781159736535    1.080454396719730     1.679992664671720
0.169284118159203    1.079167844757290     1.815201609591690
0.165692451362310    1.080432239502560     1.596351329537990
0.165898952867809    1.077031351476790     1.671285499008470
0.166184611805547    1.078755410038570     1.648654935277940
0.168596033161038    1.079885178273230     1.737098369135150
0.168388740825707    1.078340839695690     1.764982365462930
0.024076338913786    0.995295749884817     1.192066335620310
0.015257923648034    0.995412497691464     1.158341157206450
0.013990512003514    0.995500103567941     1.152836905152540
0.013521940626724    0.994087679811608     1.161218072459300
0.014284454167534    0.994618652176169     1.160333797267410
0.011488860947238    0.993687338857045     1.156505697522750
0.014167552466811    0.991175036877645     1.182459832678970
0.012428386989815    0.994278613927230     1.155802039841920
0.011427241055796    0.994827334813905     1.147994921813860
0.014219813029007    0.992714494989675     1.172965914094450
0.012708479642247    0.992791468464341     1.167065191177240
0.014249655943895    0.993593588429940     1.167268799363440
0.017182414082526    0.991843306349551     1.188810732727390
0.011396356341949    0.992283288542292     1.165748391697630
0.013424313443731    0.991970884002127     1.174927263436970
0.012726641425952    0.990574352582686     1.181184765820900
0.015813298147571    0.992660400352415     1.178964987431140
0.009932581179879    0.993084800515157     1.155019701954120
0.012335642010859    0.991642221486355     1.173208652389410
0.011360655090751    0.987821080245937     1.192688376762010
0.015031477045733    0.993126994391177     1.173182578216330
0.014990425307191    0.991917718615030     1.180735111492260
0.016020844409295    0.989948837791706     1.195994262326240
0.015252098389442    0.990800589206940     1.188426524156110
0.014138501920451    0.989022725050369     1.195008136986830
0.016370880668718    0.991037552671242     1.190837214239280
0.014948025316034    0.989753358281146     1.193526038648560
0.018430476651078    0.989774737185436     1.205036231658530
0.015828223361674    0.987964338320669     1.206389876003370
0.017554491123768    0.990657006226909     1.197090015102000
0.015642435308581    0.988983969330009     1.200189300888160
0.017216641711848    0.988744065332514     1.206694143656660
0.019803362830824    0.992013853581952     1.196876626325910
0.018513661317252    0.991609345216745     1.194807890529380
0.019524624520978    0.990644316303202     1.203835165594170
0.018349014906650    0.994392534212595     1.176903119574390
0.018068271075734    0.992979461588531     1.184942120173170
0.010850783772408    0.993024305554609     1.158787914092690
0.010152927941816    0.991749834222790     1.164864178837690
0.009259006991302    0.992287953623901     1.158087947287260
0.009997727910797    0.990496278024304     1.172354618101940
0.010196127171979    0.988912573404656     1.182615508584320
0.013768352262957    0.990104073063388     1.187525091829800
0.019076832242161    0.983805718356377     1.237641763010460
0.016746273313610    0.994729178428498     1.168742093062760
0.019459411714504    0.993437499984042     1.187030151257650
0.016920872980264    0.992960656902216     1.180990417310200
0.009173738334914    0.988867652276106     1.179497365612170
0.009702063473492    0.987163463929632     1.191013647005370
0.008594595218528    0.986882595208338     1.189034207062530
0.011711585243988    0.989362463480553     1.185001880824390
0.012927805615483    0.989212324811056     1.189917633814940
0.010850587573039    0.989923220105492     1.178773864583590
0.021461976057385    0.987083498552203     1.229192964293860
0.017769881064144    0.986132936691480     1.222175039685520
0.017820635992872    0.995860553224173     1.164908763482600
0.016163294819817    0.995421942631794     1.161719827639580
0.018975018805007    0.992567099016189     1.190676183704890
0.024295278474133    0.993852466822140     1.201742972950770
0.017409203097017    0.993901747506502     1.176697730259970
0.010361120601648    0.987921635595600     1.188878226958240
0.011085407600501    0.988694386596950     1.186821591326330
0.011865574835618    0.990264525422805     1.180138182743930
0.020181717913886    0.988694383280243     1.216704990091090
0.017085235026963    0.987352049415492     1.213712104576360
0.017632247790565    0.994963649035086     1.170434766019490
0.020780817601087    0.996096902680520     1.174509680688410
0.017843311322649    0.998629246140797     1.143805744712600
0.021909012109078    0.993275947976666     1.196724556218620
0.019501139361357    0.989550721200896     1.209840564293610
0.018690612797671    0.988207935989563     1.214401933399050
0.019332900990729    0.995575759153230     1.172615107379220
0.017425464943692    0.997248228949914     1.153124009170270
0.020658967089820    0.992973938728308     1.194131372721910
0.020945345363395    0.994526624072137     1.185506344560580
0.021920091804804    0.990869907241427     1.210690366345340
0.020787051620198    0.990070155719575     1.211288724635050
0.021538573527434    0.992071196247421     1.202553430876200
0.023514241623735    0.992037422320425     1.209586237019240
0.022532741698733    0.992424835489690     1.203952293405830
0.023392289420435    0.993165467233524     1.202625020016030
0.018114110737628    0.988917215111638     1.208704008930440
0.017776491703243    0.987989004967480     1.212586775935710
0.019867117080557    0.987130164875615     1.223817207177770
0.018493022937785    0.995273464802939     1.171532324130250
0.019413955308199    0.994507682649004     1.180042572643680
0.019449826461541    0.997522877670097     1.159119201043030
0.015651948658072    0.998538552784181     1.135243362886910
0.022770618422367    0.994936428660488     1.189556764119750
0.023357671940304    0.994147910381580     1.196597315400850
0.020268102713043    0.995249423785765     1.178306509432840
0.021911012021080    0.988754559903087     1.222078734246030
0.020684231211533    0.987779570138536     1.223130889032300
0.019583005059810    0.988001052422590     1.218399412579200
0.018651045277816    0.986983717052581     1.220656699035480
0.019280113139732    0.985450476577509     1.230350800802540
0.018393766249644    0.997708976903474     1.153460728506620
0.018740723387297    0.996588389699461     1.163230339827040
0.019809268720100    0.996524223001317     1.167820822157940
0.016257366874951    0.997506696513907     1.146375387404090
0.016751509588165    0.998490159346346     1.140354445942050
0.017136277035881    0.999824565792698     1.130258732099800
0.015160454698639    0.997556644047827     1.141463969713460
0.014018521780638    0.998742200940763     1.126275892091980
0.012888646685098    0.998958320615100     1.119125669207910
0.024384069654464    1.007639839062580     1.068327777261020
0.013627668261895    0.999760373240077     1.114587845434310
0.015061675380874    1.000041273499530     1.118572623199340
0.009540407280021    1.001257398988270     1.073328632027270
0.024924392893280    0.996351601290947     1.188427174957430
0.017037431390513    0.989762020802372     1.200456514838940
0.010528344763181    1.002406843751220     1.059720908788750
0.015026616047035    1.001420695127050     1.103430859421490
0.016120220542301    0.993774490969880     1.172858559186330
0.014068888756707    0.997647979088082     1.136153979832550
0.021707836859114    0.995400273600636     1.182651183405500
0.023758792001686    0.998650042633918     1.167956056353870
0.022374028745458    0.997251906177105     1.172587112623720
0.021755481052312    0.996428791495114     1.175934927875220
0.020939587122552    0.997685880993025     1.163825829786380
0.021953358858396    0.994306716565372     1.190553729179540
0.021817578693509    0.989812654106335     1.216141552631840
0.024511713680082    0.989517383073619     1.226706732127210
0.023224358113455    0.990209846808481     1.218715162983980
0.021031857089029    0.989141384132317     1.217131013042960
0.020629854274581    0.985921194768682     1.232311187302380
0.014893528068897    0.999107933794003     1.126801801119680
0.016060690345192    0.999566398693578     1.127793934898100
0.015520418122462    0.985671455269221     1.217404845568880
0.022094026604810    0.998914057305877     1.159195504056790
0.023304972540339    0.988816826914804     1.226351864827090
0.024453308957819    0.990951692908470     1.218849850881770
0.022904927975176    0.991197291578163     1.212220173383940
0.020375460204993    0.984480157974615     1.238483674922290
0.032780926300869    0.997623906282269     1.209973856062490
0.021821572890888    0.998013500561043     1.164910162360100
0.022658371034196    0.987657873212759     1.230169908848170
0.023226552009902    0.984941175266236     1.245264581922790
0.025150594363369    0.987027268416915     1.241399863135210
0.022608006945580    0.986229575083821     1.237108071931970
0.023988722884523    0.987675497804197     1.234413135404920
0.023982602040779    0.986299156362076     1.241175934622450
0.025125620265586    0.988347875999379     1.234754007810560
0.026073815045463    0.984245428354941     1.257503280490230
0.027535674748732    0.990358862009332     1.232468144528810
0.025276239230596    0.985524850144839     1.249023731699850
0.026114245626963    0.989612714578589     1.231565039198010
0.025077314204054    0.992440379529835     1.212722667022030
0.017463844882369    1.000999168494530     1.120397636032330
0.019054146501074    1.000038463063310     1.136911457711000
0.019123485945449    0.998760458336899     1.148104485051510
0.018425870385175    1.000795051435030     1.127010374856780
0.020575515376890    0.999480123072580     1.148323247185020
0.021757595113151    0.984979135357568     1.240445569271850
0.021935622535112    0.979888609618084     1.264008486376990
0.021615995582436    0.986094212109728     1.234601253555980
0.024242244972182    0.985265146975988     1.246954645471240
0.024323481259289    0.983256310905807     1.256499371814720
0.024006668457129    0.984249559772384     1.250959909385710
0.022448601441399    0.983277897223554     1.250560218155170
0.025039810956181    0.984031946575528     1.255215148262030
0.028323473979032    0.986536148451097     1.254063013970410
0.026882355685682    0.987720557805048     1.243648958554550
0.025885248984999    0.987701701453946     1.240476197359820
0.025271242473335    0.990266654917870     1.225304778973770
0.024395797787148    0.991850923448319     1.213683465947480
0.029312319689146    0.995708386283299     1.208749788988870
0.018131465100806    0.999606455773053     1.136669358214010
0.020174437998104    0.998464681845213     1.154819891125390
0.016364025529844    1.002839059954290     1.093021526489350
0.022474480871195    0.984279363909991     1.246006684714390
0.021370163814786    0.983806833425313     1.244761363315030
0.021034443914794    0.981758469977009     1.253078918822090
0.021511883714698    0.982731912601937     1.250152068074870
0.020223837109891    0.983108896476983     1.244447991927690
0.022868555805802    0.981480871607860     1.259923821695080
0.018109720294034    0.980921376431024     1.247952917631230
0.018919424164796    0.982254190897170     1.244376937125750
0.026921992064462    0.985662481855091     1.253649259597490
0.026403265949925    0.986681911388021     1.247135893026380
0.027382426914540    0.986860076648519     1.249459118299140
0.027338401401418    0.989007670212714     1.238744828730260
0.028284848617722    0.987952824270345     1.247121218055920
0.026945428300103    0.994397565312697     1.207988499945120
0.021659405802301    1.000761249811120     1.142101628536070
0.015586364242029    0.983376090431466     1.228931766035900
0.019708789934968    0.980862279309754     1.253038977244810
0.019986714880362    0.982048060915129     1.248574389727010
0.026134419168371    0.985171518593931     1.253421731421440
0.032945216745170    0.987371023738616     1.265306114520240
0.025705532857027    0.993710892085670     1.207605202585480
0.020032112963339    1.000351344711420     1.138476089196190
0.023105176519730    0.999909280793417     1.155550548329430
0.018271414904990    1.002436209263060     1.108884474336040
0.015952995649905    1.001886909866500     1.102869848536840
0.018715651883026    0.975653246985457     1.272118963168880
0.020893474282097    0.980538438148424     1.258044910651180
0.018925744046496    0.981337990898265     1.248549508369320
0.017124102926715    0.982432513673540     1.238081661128470
0.021894002195358    0.980982437378026     1.259137204674700
0.019612567741775    0.978181434254089     1.264320077793630
0.019975888286496    0.979510543131269     1.259743500165770
0.018876129039900    0.979995491482433     1.254347831472580
0.021194258002406    0.978463281401578     1.267834230154340
0.015459708933784    0.977947665130053     1.253109111390060
0.017011644939446    0.979232292695902     1.252126220619500
0.017824626215340    0.979905244514611     1.251600948225700
0.016351308392199    0.980857583795384     1.242959229564030
0.018252894378468    0.978560311155119     1.258692855540580
0.030570634227561    0.987306281257338     1.257764742044010
0.027036751687870    0.992262085533142     1.220532439313330
0.027557271104422    1.001420917780460     1.162397565337540
0.021544411871100    0.999759466593555     1.150143256784300
0.017979031358945    0.981913132410517     1.243074111934100
0.018099021594150    0.983121172247113     1.237848972902850
0.017784759556074    0.984610695411197     1.229765108086370
0.016571400694893    0.986261680470869     1.217717787278320
0.015559123681290    0.986833361281381     1.211535908467860
0.016587513362711    0.985002162562952     1.224106989664340
0.014478754951309    0.987687922158438     1.203512792521560
0.015543849528628    0.984523498717439     1.223221827040200
0.012557116999487    0.985036752719844     1.211365284881100
0.014099995025607    0.985068245028188     1.216011438801590
0.016833918789492    0.983729221710211     1.231073414362500
0.014317615023353    0.986374000573541     1.209986767951130
0.012896670289150    0.987215107796851     1.200979140745080
0.013311857214330    0.985870610031547     1.209431097359420
0.013791148336858    0.987105408610976     1.204438520813930
0.013390446338055    0.988206261343356     1.197135979189350
0.012317030797309    0.988322053569155     1.192985229820060
0.021000094382020    0.979469742196113     1.262987851689040
0.020754305593130    0.976353192610665     1.275235825448020
0.016979774824741    0.977691047319868     1.258641048745670
0.018584953612462    0.977122805771371     1.265718771242380
0.029326709788771    0.987272365925236     1.253837273675530
0.026091452335252    0.992729499005941     1.214622612363830
0.025916568465803    0.991419740442223     1.221294941410930
0.025446580092106    1.000325350343220     1.162119704103040
0.018727145108327    0.984683878477741     1.232351650409640
0.013371883321917    0.982929797901160     1.224319263681950
0.026234341124484    0.976747221975609     1.289926470495980
0.020550560763525    0.977496582620144     1.269952528626730
0.019674082849154    0.976750551807449     1.270446139191120
0.016330499589408    0.978475425331119     1.253393071235600
0.015006230867869    0.979678163296380     1.244236387734000
0.015720103438755    0.974859766823596     1.266700909599720
0.017893238725166    0.977720126814953     1.261194615353480
0.017381728285209    0.976275203067142     1.265713420007760
0.026517675825292    0.990571172527161     1.227903893291070
0.024340895150234    0.999751437624071     1.161982060711960
0.013347358407500    0.984131327847267     1.218370597017160
0.014519939991735    0.983911068193024     1.223065797961420
0.023845255760858    0.977989871306259     1.277727606101340
0.016023085156071    0.976654467564524     1.260206830978520
0.017399323262539    0.974571512980465     1.272667276235950
0.022593734009926    0.978640832837299     1.271275153657530
0.022071147303468    0.977177693451810     1.275765249803100
0.013223523424068    0.976204165017958     1.254031585282470
0.016476347929549    0.975655022571910     1.265638524415590
0.017798469472068    0.975427571090592     1.270376062746940
0.024060484124923    0.979932216164949     1.270260717875590
0.023746900479616    0.973037444743986     1.296992843001670
0.022902390428751    0.977705695270449     1.276074439736050
0.023752533696044    0.975448977146969     1.287678122858310
0.023092119910923    0.976488678904323     1.281584767295540
0.022001710445239    0.975066459034041     1.284039121186900
0.022807134006672    0.975578060384206     1.284379495014600
0.023092245838256    0.974239406148872     1.290466825941320
0.020622022616341    0.972114724735487     1.291460998198780
0.022085350395128    0.972911733955850     1.292643951903350
0.022887813164561    0.973348799550795     1.293302437470620
0.014565484652881    0.976788784930412     1.255432270949310
0.023003309389611    0.979654295405780     1.268235733754450
0.021810907139214    0.976129493477420     1.279244785075560
0.013670844682534    0.978403558377717     1.245925017095640
0.014384956305605    0.975370670134060     1.260806630198350
0.013552061845845    0.977282531240537     1.250415704401180
0.009938948213761    0.978232179517088     1.235865855811750
0.011620506460586    0.977281775055462     1.244858111841840
0.012586399505847    0.976987503063210     1.248893862861990
0.014466837302527    0.977789348273482     1.250896608337770
0.015332953198781    0.975848050685844     1.261558075666590
0.011073695644183    0.971982542580821     1.265117214835930
0.014019530152420    0.972415673210411     1.271609811189500
0.014567615474964    0.973847988351315     1.267490684110670
0.012297149125727    0.973895776151336     1.260900953810260
0.016471862490375    0.972298293128469     1.278957594936560
0.013423811074968    0.973464651142452     1.265796175151760
0.013265876763232    0.974739639532679     1.260207025837280
0.012401651305434    0.972481153203190     1.266837038513430
0.015879803930086    0.973515584254825     1.272527059789690
0.015014510772037    0.972855958871010     1.272678499543710
0.017112742672470    0.973362626945117     1.276631323652280
0.016483014067203    0.974268829008444     1.271253035902970
0.018528304718120    0.971785140092918     1.286742952511920
0.018930671208237    0.973570077358733     1.281013953625480
0.017578736463784    0.972356915100186     1.281862170801020
0.017984268420506    0.973794433221421     1.277423097755280
0.013059359198133    0.968711786425312     1.283053904656490
0.013138518891698    0.970667663149130     1.275914054962600
0.013181991191878    0.971741776201183     1.271899710143720
0.012057859343694    0.971249336651566     1.270694607810040
0.009426462172371    0.968744390986693     1.273069411508110
0.011940497320964    0.969736610099962     1.276157525685410
0.012932498308137    0.969696461100179     1.279028106786270
0.015758760299163    0.969560074086018     1.287338783667720
0.017182366877427    0.970624269867560     1.287333744880670
0.015170434901085    0.971159195833831     1.279679580942520
0.014358807518317    0.969901351416015     1.282187084562400
0.014093145609428    0.971166963036118     1.276649383682300
0.011234968667473    0.967843165506719     1.281305554228540
0.015541017646160    0.972048796401423     1.277301175233980
0.014693295244854    0.968231442725138     1.289298962947640
0.015187224333867    0.970257587859690     1.283143225312520
0.011971232763292    0.968646989470506     1.280326800074920
0.010716498066208    0.969156840377178     1.275008481222100
0.010790309831800    0.970582937627483     1.269781759086730
0.014915873307456    0.969144479573201     1.286548992146920
0.006797181860737    0.972119940323089     1.252834875309640
0.008923811733638    0.971689349724840     1.260359760623090
0.010049838741656    0.971461356763204     1.264342768401640
0.009213076796864    0.970223345991202     1.266864842742720
0.007610231957410    0.970668620162827     1.260790317947990
0.010115744516444    0.969902892900595     1.270547401936100
0.008095297757710    0.969307200261418     1.267352241848530
0.008523567710090    0.970848835341127     1.262566297562350
0.004074963815227    0.968641902206749     1.259168132794980
0.006025191816559    0.969336756825264     1.261685924223220
0.007065749203830    0.969707501223294     1.263048449117300
0.006083297102063    0.970819297522541     1.256071531278720
0.006893806154302    0.971220669453606     1.256679996314300
0.005496994750930    0.975723151309715     1.234252084133500
0.007901095192321    0.966992220583434     1.275506218959120
0.007082523221662    0.968226525824543     1.268732318974150
0.004994337264885    0.969145774879525     1.259671433239060
0.006899528458851    0.974117008942292     1.244955587215890
0.005680337007622    0.968320574615254     1.264646658081410
0.005542962029042    0.970098065889628     1.257445945684830
0.001307691127989    0.973387307949627     1.232704206057500
0.008377038969937    0.968117929502234     1.272598444037050
0.009701585455161    0.966894450537590     1.280664371243500
0.009291158202470    0.967778840167897     1.276310307077390
0.002026504894143    0.969102131658399     1.251982382022770
0.004659265040262    0.971323138343976     1.250232429690950
0.007818814815151    0.974662279476679     1.245232511688920
0.003879782228923    0.970088720843383     1.253035410652400
0.007760385492185    0.976269969906344     1.238239798604870
0.005663149410169    0.971896140914659     1.250649465128330
0.006582456741848    0.976648138610219     1.233275456223580
0.005872119501058    0.973822325732734     1.243346372127550
0.006068628504564    0.972826578744979     1.247985941506570
0.004637643315212    0.973061440065500     1.243115250176740
0.004709491437856    0.970428108402695     1.253918497171470
0.001171757156283    0.972196537044083     1.237306753223450
0.004570146014853    0.974552811351331     1.236691649384450
0.002339078861820    0.971924924397215     1.241557261840620
0.003136064128933    0.969251815610528     1.254329930092270
0.002540801785224    0.970529703270671     1.247723089374720
0.004795458563420    0.978129826463263     1.221594180327450
0.002226909550317    0.972940713381907     1.237065608930170
0.005532625916442    0.974742755150993     1.238545921623690
0.008581267349943    0.975344399441675     1.244497409358280
0.007008857768065    0.975287252353157     1.240339542781590
0.002844804863210    0.976871370454728     1.221779490279980
0.002877324206003    0.973728983634761     1.235531508988930
0.003433535261776    0.971370969109663     1.246743271090210
0.004079106815890    0.972185207423731     1.245188193346620
0.000400741822237    0.971477095307397     1.238200584941780
0.001397237153983    0.976755542215711     1.218252062510150
0.001019553135469    0.974365056560982     1.227752708849660
0.007855971471399    0.973639909241708     1.249571417585530
0.007715149399731    0.977514646880577     1.232672917985120
0.004017410690224    0.975942727267850     1.229171830341350
0.003901635901348    0.973775342495776     1.238135269666010
0.003337881781060    0.974892240990876     1.231844148532420
0.002347961332269    0.974611370111240     1.230328677855330
0.002559874334031    0.975749396451265     1.225968477076590
0.009271182563246    0.976783082705189     1.240300103692540
0.000930304585403    0.975380463152476     1.223087979422140
0.000290622398694    0.973428779229936     1.229775557415040
0.004661509501849    0.966245539998479     1.269716470212680
0.008829800580387    0.977864884818871     1.234306746579090
0.008456829281752    0.980849510441015     1.219553167565970
